REGION,CERCLE,ARRONDISSSEMENT,COMMUNE,VILLAGE,LAT,LONG
SIKASSO,SIKASSO,KIGNAN,KIGNAN,TENINA-MINA,11.87288,-6.11150
SIKASSO,SIKASSO,KIGNAN,KIGNAN,TIEBE,11.87134,-5.94808
KAYES,YELIMANE,KIRANE,KIRANE KANIAGA,FONKOURA,15.10782,-10.19298
KAYES,YELIMANE,KIRANE,KIRANE KANIAGA,HAMDALAYE,15.20647,-10.25778
KAYES,YELIMANE,KIRANE,KIRANE KANIAGA,KORAMPO,15.33654,-10.23064
KAYES,YELIMANE,KIRANE,KIRANE KANIAGA,OUAICANOU,15.35633,-10.13237
TOMBOUCTOU,DIRE,DIRE,KIRCHAMBA,DOUTA,16.32161,-3.31063
TOMBOUCTOU,DIRE,DIRE,KIRCHAMBA,FADJI BAYENDIE,16.35380,-3.22799
KAYES,KITA,KITA,KITA,DAR-SALAM,13.04181,-9.49827
KAYES,KITA,KITA,KITA,FARABALA,13.04262,-9.49754
KAYES,KITA,KITA,KITA,KITA-GARE,13.04153,-9.49984
KAYES,KITA,KITA,KITA,MORIBOUGOU,13.04120,-9.49467
KAYES,KITA,KITA,KITA,NIEBALA,13.03641,-9.49395
KAYES,KITA,KITA,KITA,SAINT-FELIX,13.03328,-9.49476
KAYES,KITA,KITA,KITA,SAMEDOUGOU,13.04112,-9.49539
KAYES,KITA,KITA,KITA,SEGOUBOUGOUNI,13.04258,-9.49313
KAYES,KITA,KITA,KITA,TOUNKARALA,13.03540,-9.49042
KAYES,KITA,KITA,KITA NORD,BALEYANI,13.12260,-9.44962
KAYES,KITA,KITA,KITA NORD,DIALAFARA,13.14084,-9.39963
KAYES,KITA,KITA,KITA NORD,MANAKO,13.10884,-9.46145
KAYES,KITA,KITA,KITA NORD,SIBIKELE,13.08857,-9.44320
KAYES,KITA,KITA,KITA NORD,TOUMOUNDALA,13.08988,-9.48272
KAYES,KITA,KITA,KITA OUEST,DANBANA,12.98776,-9.52810
KAYES,KITA,KITA,KITA OUEST,DOURI,13.08441,-9.59337
KAYES,KITA,KITA,KITA OUEST,FARA-GUETO,13.07089,-9.67714
KAYES,KITA,KITA,KITA OUEST,FARAFE,13.05378,-9.54730
KAYES,KITA,KITA,KITA OUEST,FATAFING,12.95000,-9.60000
KAYES,KITA,KITA,KITA OUEST,FATAFINN,12.95903,-9.60857
KAYES,KITA,KITA,KITA OUEST,FODEBOUGOU,13.05825,-9.53143
KAYES,KITA,KITA,KITA OUEST,HORONGO,13.03709,-9.61535
KAYES,KITA,KITA,KITA OUEST,KOFE-BA,13.03793,-9.57693
KAYES,KITA,KITA,KITA OUEST,KOFEBA,13.03333,-9.58333
KAYES,KITA,KITA,KITA OUEST,KOKOUNKOUTOUBA,12.98333,-9.60000
KAYES,KITA,KITA,KITA OUEST,KORE,13.05206,-9.57585
KAYES,KITA,KITA,KITA OUEST,KOUROUKOTO,13.06986,-9.55939
KAYES,KITA,KITA,KITA OUEST,MADILA,12.96792,-9.62805
KAYES,KITA,KITA,KITA OUEST,MAKANDIAMBOUGOU,13.05152,-9.54011
KAYES,KITA,KITA,KITA OUEST,MANSSALA,13.01667,-9.65000
KAYES,KITA,KITA,KITA OUEST,MASSALA,13.05338,-9.64734
KAYES,KITA,KITA,KITA OUEST,SANTAKOTO OU TIEROU,12.92197,-9.58168
KAYES,KITA,KITA,KITA OUEST,SANTANKOTO-TIE.(F33),12.91667,-9.58333
KAYES,KITA,KITA,KITA OUEST,TABAKOFE,12.95548,-9.56178
KAYES,KITA,KITA,KITA OUEST,TOUMOUNDOTO,13.00478,-9.54303
KAYES,KITA,KITA,KITA OUEST,TOUMOUNDOTO,13.00478,-9.54303
SIKASSO,SIKASSO,KLELA,KLELA,DJIRIKOROLA,11.82392,-5.66197
SIKASSO,SIKASSO,KLELA,KLELA,DOUGOUMOUSSO,11.65128,-5.70733
SIKASSO,SIKASSO,KLELA,KLELA,DOUNA-OUNA,11.69221,-5.79925
SIKASSO,SIKASSO,KLELA,KLELA,KLELA,11.70067,-5.66322
SIKASSO,SIKASSO,KLELA,KLELA,LOUTANA,11.63388,-5.64033
SIKASSO,SIKASSO,KLELA,KLELA,MARO,11.62649,-5.57729
SIKASSO,SIKASSO,KLELA,KLELA,NANTOUMANA,11.76961,-5.64364
SIKASSO,SIKASSO,KLELA,KLELA,NOUGOUSSOUALA,11.76738,-5.55906
SIKASSO,SIKASSO,KLELA,KLELA,SEGUEDOUGOU-KONG-KALA,11.73326,-5.73077
SIKASSO,SIKASSO,KLELA,KLELA,SIANI,11.66823,-5.74647
SIKASSO,SIKASSO,KLELA,KLELA,TINZANADOUGOU,11.79069,-5.63127
SIKASSO,SIKASSO,KLELA,KLELA,TOUROUMADIE,11.60339,-5.59601
SIKASSO,SIKASSO,KLELA,KLELA,YABAN,11.84267,-5.60828
SIKASSO,SIKASSO,KLELA,KLELA,ZERLANI,11.77612,-5.69000
KAYES,KITA,TOUKOTO,KOBRI,BAYE,13.08467,-9.97431
KAYES,KITA,TOUKOTO,KOBRI,BINDOUGOU,13.08883,-9.84164
KAYES,KITA,TOUKOTO,KOBRI,DIAGALA,13.14226,-9.90959
KAYES,KITA,TOUKOTO,KOBRI,DIONFA-COURA,13.22505,-9.92725
KAYES,KITA,TOUKOTO,KOBRI,GASSITO,13.12590,-10.04800
KAYES,KITA,TOUKOTO,KOBRI,KOBIRI,13.12564,-9.89981
KAYES,KITA,TOUKOTO,KOBRI,KOKOUNKOUTOU,13.05892,-10.12793
KAYES,KITA,TOUKOTO,KOBRI,KOUMAKHANA,13.02084,-9.90751
KAYES,KITA,TOUKOTO,KOBRI,MADINA-MALINKE,13.04213,-9.96631
KAYES,KITA,TOUKOTO,KOBRI,NANTELA,13.15813,-9.84354
KAYES,KITA,TOUKOTO,KOBRI,NEROUMBA,13.18461,-10.01608
KAYES,KITA,TOUKOTO,KOBRI,NIENIGO,13.03521,-9.97686
KAYES,KITA,TOUKOTO,KOBRI,NIMBERE,13.08937,-9.94359
KAYES,KITA,TOUKOTO,KOBRI,TOKOMBARE,13.13827,-9.97377
SIKASSO,SIKASSO,N'KOURALA,KOFAN,DJIGUENESSO,11.45194,-6.08067
SIKASSO,SIKASSO,N'KOURALA,KOFAN,DOUGOUPEREBOUGOU,11.62223,-6.11273
SIKASSO,SIKASSO,N'KOURALA,KOFAN,KAFANA,11.52571,-6.12410
SIKASSO,SIKASSO,N'KOURALA,KOFAN,KANKARANA,11.45436,-6.12841
SIKASSO,SIKASSO,N'KOURALA,KOFAN,KEREMENA,11.50306,-6.14753
SIKASSO,SIKASSO,N'KOURALA,KOFAN,MOLASSO,11.60841,-6.14825
SIKASSO,SIKASSO,N'KOURALA,KOFAN,MOURASSO,11.63859,-6.14140
SIKASSO,SIKASSO,N'KOURALA,KOFAN,SINANI,11.60032,-6.18294
SIKASSO,SIKASSO,N'KOURALA,KOFAN,TAPERILA,11.49144,-6.06193
SIKASSO,BOUGOUNI,BOUGOUNI,KOKELE,BOGORIBOUGOU,11.55191,-7.42372
SIKASSO,BOUGOUNI,BOUGOUNI,KOKELE,DANTIOKORO,11.56966,-7.44731
SIKASSO,BOUGOUNI,BOUGOUNI,KOKELE,DISSAN,11.60791,-7.49107
SIKASSO,BOUGOUNI,BOUGOUNI,KOKELE,DJIGUENIMA,11.46797,-7.49936
SIKASSO,BOUGOUNI,BOUGOUNI,KOKELE,FOUGANI,11.47400,-7.56230
SIKASSO,BOUGOUNI,BOUGOUNI,KOKELE,KOKELE,11.53464,-7.52855
SIKASSO,BOUGOUNI,BOUGOUNI,KOKELE,KOYENA,11.67571,-7.47376
SIKASSO,BOUGOUNI,BOUGOUNI,KOKELE,MAKONO,11.42453,-7.59844
SIKASSO,BOUGOUNI,BOUGOUNI,KOKELE,MENA,11.47131,-7.59134
SIKASSO,BOUGOUNI,BOUGOUNI,KOKELE,MOMISSALA,11.60989,-7.46132
SIKASSO,BOUGOUNI,BOUGOUNI,KOKELE,SOKONI,11.61714,-7.42557
SIKASSO,BOUGOUNI,BOUGOUNI,KOKELE,TOMBA,11.63338,-7.37610
KAYES,KITA,KOKOFATA,KOKOFATA,BAFING-MAKANA,12.55096,-10.24039
KAYES,KITA,KOKOFATA,KOKOFATA,BILIKO,12.88843,-9.87454
KAYES,KITA,KOKOFATA,KOKOFATA,DALAMA,12.86816,-9.97782
KAYES,KITA,KOKOFATA,KOKOFATA,DIBA,12.82177,-10.21034
KAYES,KITA,KOKOFATA,KOKOFATA,DJIGUIYA,12.77183,-9.94584
KAYES,KITA,KOKOFATA,KOKOFATA,FANGALA-KOUTA,12.67453,-10.01637
KAYES,KITA,KOKOFATA,KOKOFATA,KASSADALA,12.57499,-10.20887
KAYES,KITA,KOKOFATA,KOKOFATA,KOBA,12.77444,-10.13295
KAYES,KITA,KOKOFATA,KOKOFATA,KOKOFATA,12.89201,-9.94441
KAYES,KITA,KOKOFATA,KOKOFATA,KOLLOGO,12.80371,-10.16328
KAYES,KITA,KOKOFATA,KOKOFATA,KOUMAKIRE,12.78969,-9.99358
KAYES,KITA,KOKOFATA,KOKOFATA,KOUNTOUGOU,12.63333,-9.93333
KAYES,KITA,KOKOFATA,KOKOFATA,SITANDINKOTO,12.74296,-10.21160
KAYES,KITA,KOKOFATA,KOKOFATA,SOUKOUTALI,12.88894,-9.94791
SEGOU,MACINA,KOLONGOTOMO,KOKRY,BAMAKO KOURA,13.97514,-5.51002
SEGOU,MACINA,KOLONGOTOMO,KOKRY,DARSALAM,13.95718,-5.55947
SEGOU,MACINA,KOLONGOTOMO,KOKRY,FLABOUGOU,13.98723,-5.54077
SEGOU,MACINA,KOLONGOTOMO,KOKRY,KANKAN COURA,13.93740,-5.54014
SEGOU,MACINA,KOLONGOTOMO,KOKRY,KOKRI-CENTRE,13.97671,-5.51305
SEGOU,MACINA,KOLONGOTOMO,KOKRY,KOKRY BOZO,13.97028,-5.47366
SEGOU,MACINA,KOLONGOTOMO,KOKRY,KOUTIALA-COURA,13.99076,-5.43276
SEGOU,MACINA,KOLONGOTOMO,KOKRY,LAGNO,13.92146,-5.54268
SEGOU,MACINA,KOLONGOTOMO,KOKRY,MASSADOUGOU,13.99254,-5.53094
SEGOU,MACINA,KOLONGOTOMO,KOKRY,MEDINA-COURA,13.97097,-5.54439
SEGOU,MACINA,KOLONGOTOMO,KOKRY,NARA,13.95678,-5.52617
SEGOU,MACINA,KOLONGOTOMO,KOKRY,SANKOURA,13.97696,-5.47844
SEGOU,MACINA,KOLONGOTOMO,KOKRY,SANSSANDING-COURA,13.97060,-5.49947
SEGOU,MACINA,KOLONGOTOMO,KOKRY,SEGOU-KOURA,13.98541,-5.51539
SEGOU,MACINA,KOLONGOTOMO,KOKRY,SOGOLI,13.93688,-5.46222
SIKASSO,BOUGOUNI,BOUGOUNI,KOLA,BERILA,11.43560,-7.41157
SIKASSO,BOUGOUNI,BOUGOUNI,KOLA,BLA,11.47010,-7.44290
SIKASSO,BOUGOUNI,BOUGOUNI,KOLA,DALABANI,11.40547,-7.44610
SIKASSO,BOUGOUNI,BOUGOUNI,KOLA,DIALANIKORO,11.41906,-7.47592
SIKASSO,BOUGOUNI,BOUGOUNI,KOLA,DJIGUEMISSALA,11.38769,-7.49417
SIKASSO,BOUGOUNI,BOUGOUNI,KOLA,DJIGUEMOUSSALA,11.45000,-7.48306
SIKASSO,BOUGOUNI,BOUGOUNI,KOLA,DJOUTIEBOUGOU,11.45415,-7.44180
SIKASSO,BOUGOUNI,BOUGOUNI,KOLA,DOUGOUNINA,11.42161,-7.47724
SIKASSO,BOUGOUNI,BOUGOUNI,KOLA,FARABA,11.42055,-7.47925
SIKASSO,BOUGOUNI,BOUGOUNI,KOLA,FARALA,11.47030,-7.38056
SIKASSO,BOUGOUNI,BOUGOUNI,KOLA,HEREMAKONO,11.42558,-7.48009
SIKASSO,BOUGOUNI,BOUGOUNI,KOLA,KASSELA,11.44215,-7.41297
SIKASSO,BOUGOUNI,BOUGOUNI,KOLA,KLE-BOUGOUDA,11.32401,-7.42643
SIKASSO,BOUGOUNI,BOUGOUNI,KOLA,KLE-SOKORO,11.36813,-7.43164
SIKASSO,BOUGOUNI,BOUGOUNI,KOLA,KOBOUGOU,11.46811,-7.39141
SIKASSO,BOUGOUNI,BOUGOUNI,KOLA,KOLA SOKORO,11.43731,-7.42420
SIKASSO,BOUGOUNI,BOUGOUNI,KOLA,KOLA SOUKOURA,11.35953,-7.46526
SIKASSO,BOUGOUNI,BOUGOUNI,KOLA,KONA,11.52087,-7.39613
SIKASSO,BOUGOUNI,BOUGOUNI,KOLA,MASSABLA,11.48856,-7.44462
SIKASSO,BOUGOUNI,BOUGOUNI,KOLA,MASSABLACOURA,11.41906,-7.47578
SIKASSO,BOUGOUNI,BOUGOUNI,KOLA,MASSALA,11.44139,-7.40887
SIKASSO,BOUGOUNI,BOUGOUNI,KOLA,MEDINE,11.42601,-7.47645
SIKASSO,BOUGOUNI,BOUGOUNI,KOLA,NIEBALA,11.42281,-7.47645
SIKASSO,BOUGOUNI,BOUGOUNI,KOLA,TIEBLENBOUGOU,11.46900,-7.44039
SIKASSO,BOUGOUNI,BOUGOUNI,KOLA,TONKOURABOUGOU,11.44121,-7.54392
SIKASSO,BOUGOUNI,BOUGOUNI,KOLA,TOULA,11.35910,-7.42556
SIKASSO,BOUGOUNI,BOUGOUNI,KOLA,YOROLA,11.40997,-7.42656
KOULIKORO,KOLOKANI,KOLOKANI,KOLOKANI,BANDIOUGOULA,13.76984,-8.14506
KOULIKORO,KOLOKANI,KOLOKANI,KOLOKANI,BELENINKO,13.58373,-8.13122
KOULIKORO,KOLOKANI,KOLOKANI,KOLOKANI,BOHIDINIE,13.65418,-8.19744
KOULIKORO,KOLOKANI,KOLOKANI,KOLOKANI,BOUGOUKOROLA,13.64064,-8.04481
KOULIKORO,KOLOKANI,KOLOKANI,KOLOKANI,BOUROU,13.58364,-8.13245
KOULIKORO,KOLOKANI,KOLOKANI,KOLOKANI,DANGOROLA,13.61942,-8.08008
KOULIKORO,KOLOKANI,KOLOKANI,KOLOKANI,DIACONI,13.68632,-8.12868
KOULIKORO,KOLOKANI,KOLOKANI,KOLOKANI,DIAKONI,13.68698,-8.12590
KOULIKORO,KOLOKANI,KOLOKANI,KOLOKANI,DIANDIOLA,13.68408,-7.92778
KOULIKORO,KOLOKANI,KOLOKANI,KOLOKANI,DOSSERIBOUGOU,13.48382,-8.08098
KOULIKORO,KOLOKANI,KOLOKANI,KOLOKANI,FAKOUROU-WERE,13.59135,-7.86291
KOULIKORO,KOLOKANI,KOLOKANI,KOLOKANI,FALIBOUGOU,13.67369,-7.96087
KOULIKORO,KOLOKANI,KOLOKANI,KOLOKANI,GOINZANA,13.53307,-7.97394
KOULIKORO,KOLOKANI,KOLOKANI,KOLOKANI,GOUAKOULOU,13.51945,-8.04331
KOULIKORO,KOLOKANI,KOLOKANI,KOLOKANI,KOLOKANI,13.58493,-8.01591
KOULIKORO,KOLOKANI,KOLOKANI,KOLOKANI,KONGA,13.59113,-7.91143
KOULIKORO,KOLOKANI,KOLOKANI,KOLOKANI,KOROKABOUGOU,13.47612,-7.97347
KOULIKORO,KOLOKANI,KOLOKANI,KOLOKANI,KOULOUKORONI,13.60274,-8.08046
KOULIKORO,KOLOKANI,KOLOKANI,KOLOKANI,KOUMI,13.52329,-7.96093
KOULIKORO,KOLOKANI,KOLOKANI,KOLOKANI,MINTAMBOUGOU,13.58663,-7.86369
KOULIKORO,KOLOKANI,KOLOKANI,KOLOKANI,MPIELA,13.67536,-8.11212
KOULIKORO,KOLOKANI,KOLOKANI,KOLOKANI,NEREKORO,13.72491,-7.87422
KOULIKORO,KOLOKANI,KOLOKANI,KOLOKANI,NGABAKORO,13.70500,-7.87815
KOULIKORO,KOLOKANI,KOLOKANI,KOLOKANI,NGALAFOUGA,13.67696,-8.04446
KOULIKORO,KOLOKANI,KOLOKANI,KOLOKANI,NGOLOBOUGOU,13.55027,-8.12913
KOULIKORO,KOLOKANI,KOLOKANI,KOLOKANI,NGONI,13.59014,-8.03117
KOULIKORO,KOLOKANI,KOLOKANI,KOLOKANI,NIAMABOUGOU,13.66861,-8.06643
KOULIKORO,KOLOKANI,KOLOKANI,KOLOKANI,SANAMBILE,13.53969,-8.12711
KOULIKORO,KOLOKANI,KOLOKANI,KOLOKANI,SEBEKORO-GOUENZENA,13.57036,-8.09949
KOULIKORO,KOLOKANI,KOLOKANI,KOLOKANI,SIDO,13.54010,-8.05952
KOULIKORO,KOLOKANI,KOLOKANI,KOLOKANI,SOMBA,13.52076,-7.90759
KOULIKORO,KOLOKANI,KOLOKANI,KOLOKANI,TAO-TOMO,13.70002,-8.01519
KOULIKORO,KOLOKANI,KOLOKANI,KOLOKANI,TIEMBOUGOU,13.60189,-7.96138
KOULIKORO,KOLOKANI,KOLOKANI,KOLOKANI,TIENEGUEBOUGOU,13.58938,-8.07587
KOULIKORO,KOLOKANI,KOLOKANI,KOLOKANI,TIETIGUILA,13.45432,-7.91696
KOULIKORO,KOLOKANI,KOLOKANI,KOLOKANI,TONGOYE,13.65439,-7.97453
KOULIKORO,KOLOKANI,KOLOKANI,KOLOKANI,TOROCOROBOUGOU,13.68724,-8.09048
KOULIKORO,KOLOKANI,KOLOKANI,KOLOKANI,TORODOFOLO,13.78316,-7.97323
KOULIKORO,KOLOKANI,KOLOKANI,KOLOKANI,TOROKOROBOUGOU-EST,13.68359,-8.11281
KOULIKORO,KOLOKANI,KOLOKANI,KOLOKANI,TOROKOROBOUGOU-OUEST,13.68623,-8.11279
KOULIKORO,KOLOKANI,KOLOKANI,KOLOKANI,TOROKORONI,13.67277,-7.96562
KOULIKORO,KOLOKANI,KOLOKANI,KOLOKANI,WOLODO,13.80139,-7.86343
KOULIKORO,KOLOKANI,KOLOKANI,KOLOKANI,ZAMBOUGOU,13.75930,-7.86506
KOULIKORO,KOLOKANI,KOLOKANI,KOLOKANI,ZIRAROBOUGOU,13.73929,-7.97667
KOULIKORO,KOLOKANI,KOLOKANI,KOLOKANI,ZOROKORO,13.58494,-7.96429
SIKASSO,SIKASSO,LOBOUGOULA,KOLOKOBA,BOWARA,11.13996,-6.00765
SIKASSO,SIKASSO,LOBOUGOULA,KOLOKOBA,GONDAGA,11.20629,-5.89370
SIKASSO,SIKASSO,LOBOUGOULA,KOLOKOBA,KOLOKODENI,11.23655,-5.99620
SIKASSO,SIKASSO,LOBOUGOULA,KOLOKOBA,LOBOUALA,11.14277,-6.08147
SIKASSO,SIKASSO,LOBOUGOULA,KOLOKOBA,MOUSSASSO,11.11973,-6.01526
SIKASSO,SIKASSO,LOBOUGOULA,KOLOKOBA,NTOZANSO,11.16990,-6.01444
SIKASSO,SIKASSO,LOBOUGOULA,KOLOKOBA,ZANADOUGOU,11.24057,-5.92731
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,BANAKORO -DIALAKORO,11.23806,-6.61409
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,BESSINA,10.97261,-6.76527
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,BLAKALA,10.98449,-6.86114
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,BOROMBA,11.19273,-6.66089
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,BOUNDIOBA,11.02420,-6.97336
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,DIANDIANA,10.86870,-6.91427
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,DIARAKOUN,11.20528,-6.62301
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,DIEDIEBA,10.94086,-6.73003
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,DONFANA,11.05881,-6.78126
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,FALANI,11.25155,-6.67920
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,FAMORILA,11.27263,-6.82945
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,FINDIALA,11.07589,-6.73177
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,FOFO,11.17315,-6.90824
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,KALAKA,11.17332,-6.79023
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,KANKELA,10.83656,-6.66167
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,KATIOLA,11.26871,-6.66388
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,KELEKELE,11.05507,-6.67892
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,KISSA,10.91953,-6.87740
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,KOEN,11.02218,-6.74244
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,KOLA,11.15932,-6.84557
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,KOLOGO,11.13365,-6.83242
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,KOLOMBA,11.20840,-6.80738
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,11.08891,-6.87468
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,KOLONI-BOUNDIO,11.05071,-6.95858
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,KOLONI-FOULALA,11.15288,-6.82311
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,MASSAMAKANA,11.10956,-7.04485
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,MPIEDIANA,11.13938,-6.84276
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,NEGUEMALA,11.29088,-6.66227
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,NERIKO,11.19024,-6.92755
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,NGOLOBALA,11.15465,-6.91544
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,NIAKOURAZANA,11.25464,-6.65730
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,NIAMALA,11.15404,-6.99484
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,NTIENINA,11.17321,-6.72734
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,NTOMINA,11.15484,-6.96225
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,OUAKORO,10.90979,-6.71278
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,OUAKORO,10.90705,-6.71614
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,OUROUMPANA,10.83631,-6.71388
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,SANANKORO,10.97209,-6.71042
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,SINZENI,11.07697,-7.04383
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,SIRAKORO,11.10843,-6.67960
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,SITIN,11.05786,-6.94697
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,TENEMAKANA,11.12532,-6.92315
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,TIANIANA,11.17146,-6.95951
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,TIENAGA,11.05006,-6.84254
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,TIGUIA,11.18415,-6.96323
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,TINKO,11.10063,-7.00873
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,TINTIRI,10.87591,-6.97974
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,TITIENA,11.28856,-6.56215
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,TOGOYA,11.22409,-6.86122
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,TOKOUMALA,11.30122,-6.61466
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,ZAMBOUGOU,11.13470,-6.98003
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,ZAMPIALA,11.15216,-6.91666
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,ZANGOUNA,10.97662,-6.88000
SIKASSO,KOLONDIEBA,KOLONDIEBA,KOLONDIEBA,ZANINA,11.18585,-6.61095
SEGOU,MACINA,KOLONGOTOMO,KOLONGO,BASSAN-KOURA,13.89277,-5.69919
SEGOU,MACINA,KOLONGOTOMO,KOLONGO,BOLIBANA,13.87221,-5.66535
SEGOU,MACINA,KOLONGOTOMO,KOLONGO,BOUGOUNAM,13.95531,-5.57924
SEGOU,MACINA,KOLONGOTOMO,KOLONGO,DIORON-COURA,13.91975,-5.66327
SEGOU,MACINA,KOLONGOTOMO,KOLONGO,DJEDIA,13.90529,-5.67322
SEGOU,MACINA,KOLONGOTOMO,KOLONGO,GOULAN-COURA,13.90017,-5.66531
SEGOU,MACINA,KOLONGOTOMO,KOLONGO,GOURSSI,13.90171,-5.62924
SEGOU,MACINA,KOLONGOTOMO,KOLONGO,KALAKOUIN,13.97057,-5.66073
SEGOU,MACINA,KOLONGOTOMO,KOLONGO,KAYO-BAMBARA,13.90128,-5.61690
SEGOU,MACINA,KOLONGOTOMO,KOLONGO,KOLONGO-BOZO,13.89046,-5.68096
SEGOU,MACINA,KOLONGOTOMO,KOLONGO,KOLONGOTOMO,13.90608,-5.60167
SEGOU,MACINA,KOLONGOTOMO,KOLONGO,KOSSOUKA,13.88523,-5.64089
SEGOU,MACINA,KOLONGOTOMO,KOLONGO,LAFIALA,13.94140,-5.64987
SEGOU,MACINA,KOLONGOTOMO,KOLONGO,LELEGRE,13.90152,-5.61675
SEGOU,MACINA,KOLONGOTOMO,KOLONGO,LOUTA-COURA,13.86901,-5.73243
SEGOU,MACINA,KOLONGOTOMO,KOLONGO,MANIGNE,13.92690,-5.79229
SEGOU,MACINA,KOLONGOTOMO,KOLONGO,MIEOU,13.81817,-5.79431
SEGOU,MACINA,KOLONGOTOMO,KOLONGO,MOKO,13.95482,-5.81480
SEGOU,MACINA,KOLONGOTOMO,KOLONGO,N'DJIBALA,13.97320,-5.69547
SEGOU,MACINA,KOLONGOTOMO,KOLONGO,N'GOMIDJILA,13.89104,-5.81233
SEGOU,MACINA,KOLONGOTOMO,KOLONGO,N'ZANANKORO,13.93863,-5.82930
SEGOU,MACINA,KOLONGOTOMO,KOLONGO,NAYO,13.93447,-5.61345
SEGOU,MACINA,KOLONGOTOMO,KOLONGO,NAZAMBOUGOU,13.92089,-5.76043
SEGOU,MACINA,KOLONGOTOMO,KOLONGO,NEMABOUGOU,13.92033,-5.57643
SEGOU,MACINA,KOLONGOTOMO,KOLONGO,NIARRO,13.90728,-5.73283
SEGOU,MACINA,KOLONGOTOMO,KOLONGO,NIARRO-COURA,13.86836,-5.70725
SEGOU,MACINA,KOLONGOTOMO,KOLONGO,OUAHI GOUYA,13.90776,-5.58299
SEGOU,MACINA,KOLONGOTOMO,KOLONGO,OUELA,13.95533,-5.64431
SEGOU,MACINA,KOLONGOTOMO,KOLONGO,RIZIAM,13.88826,-5.64222
SEGOU,MACINA,KOLONGOTOMO,KOLONGO,SABOULA,13.80530,-5.78065
